,Id,Primary Title,Original Title,Year,Genres,Average Rating,# of Votes
2113,tt1324919,Woman City, Woman City,2008, Action&Drama,6.4,8
2114,tt1326199,The Chinese Room, The Chinese Room,2008, Mystery&Sci-Fi&Thriller,7.4,18
2115,tt1326201,Complacent, Complacent,2012, Drama,5.7,122
2116,tt1326208,Dancing in Amdo, Dancing in Amdo,2008, Documentary,7.2,8
2117,tt1326956,Our Summer in Tehran, Our Summer in Tehran,2009, Documentary,8.2,30
2118,tt1326972,Red Cliff II, Chi bi: Jue zhan tian xia,2009, Action&Adventure&Drama,7.6,23147
2119,tt1327773,Lee Daniels The Butler, The Butler,2013, Biography&Drama,7.2,109967
2120,tt1328865,The Treasure Hunter, Ci ling,2009, Action&Adventure&Fantasy,3.7,1094
2121,tt1329371,Intangible Asset No. 82, Intangible Asset No. 82,2008, Documentary&Music,8.2,49
2122,tt1329454,Vengeance, Fuk sau,2009, Action&Crime&Thriller,6.5,6227
2123,tt1330525,Beast Stalker, Ching yan,2008, Action&Thriller,6.8,1994
2124,tt1330607,If You Are the One, Fei cheng wu rao,2008, Comedy&Romance,6.8,3183
2125,tt1332486,Kiss Me Again, Baciami ancora,2010, Drama&Romance,5.8,1663
2126,tt1334049,Beauty and the Seven Beasts, Qi qin qi zong qi se lang,2007, Comedy,3.8,39
2127,tt1337055,Future X-Cops, Mei loi ging chat,2010, Action&Sci-Fi,3.4,853
2128,tt1339105,Imitation Life, Imitation Life,2008, Comedy,6.0,6
2129,tt1339145,Park Shanghai, Shanghai gongyuan,2008, Drama&Romance,7.1,16
2130,tt1339268,Beeswax, Beeswax,2009, Comedy&Drama,5.9,780
2131,tt1340761,Fit Lover, Ai qing hu jiao zhuan yi II: Ai qing zuo you,2008, Comedy&Romance,4.4,232
2132,tt1342238,Hotel Zur scharfen Muschi, Hotel Zur scharfen Muschi,1977, Adult&Comedy,5.7,15
2133,tt1342408,Normal the Düsseldorf Ripper, Normal,2009, Crime&Drama&Thriller,6.1,283
2134,tt1342423,Timbiriche: La misma piedra, Timbiriche: La misma piedra,2008, Documentary&Musical,5.2,12
2135,tt1343046,Detective Conan: The Raven Chaser, Meitantei Conan: Shikkoku no chaser,2009, Action&Adventure&Animation,7.2,1571
2136,tt1343341,The Savage Land, Yuan Ye,1981, Drama,6.5,25
2137,tt1343703,Fortress of War, Brestskaya krepost,2010, Action&Drama&History,7.5,9177
2138,tt1343717,Qi chuan xu xu, Qi chuan xu xu,2009, Comedy&Drama,3.5,156
2139,tt1344008,Tactical Unit - Comrades in Arms, PTU 2 - Tung pou,2009, Action&Crime&Drama,6.1,337
2140,tt1345734,Rough Cut, Yeong-hwa-neun yeong-hwa-da,2008, Action&Crime&Drama,7.0,2505
2141,tt1345825,Happy Birthday, Happy Birthday,2008, Drama&Romance,7.1,87
2142,tt1345836,The Dark Knight Rises, The Dark Knight Rises,2012, Action&Adventure,8.4,1538559
2143,tt1349853,Overheard, Sit ting fung wan,2009, Crime&Thriller,7.1,2917
2144,tt1352369,Grotesque, Gurotesuku,2009, Horror&Thriller,4.8,5996
2145,tt1353157,The Blue Mansion, The Blue Mansion,2009, Comedy,7.0,74
2146,tt1355236,Love Matters, Xing fu wan sui,2009, Comedy&Drama,5.0,64
2147,tt1355623,Bluebeard, Barbe bleue,2009, Drama&Fantasy&Romance,6.3,1333
2148,tt1355625,Coyote, Coyote,2009, Documentary,7.8,17
2149,tt1355638,The Rabbis Cat, Le chat du rabbin,2011, Animation&Comedy&Fantasy,7.2,3217
2150,tt1356735,Crude Oil, Caiyou riji,2008, Documentary,7.1,45
2151,tt1360795,Scandal Makers, Kwa-sok-seu-kaen-deul,2008, Comedy&Drama&Music,7.2,3784
2152,tt1360832,Soundless Wind Chime, Soundless Wind Chime,2009, Drama&Romance,6.4,812
2153,tt1361336,Tom and Jerry, Tom and Jerry,2021, Animation&Comedy&Family,5.2,21068
2154,tt1362045,Empire of Silver, Bai yin di guo,2009, Biography&Drama&Family,6.0,744
2155,tt1362454,No Way to Heaven, No Way to Heaven,2008, Documentary,8.3,6
2156,tt1363376,La dernière fugue, La dernière fugue,2010, Drama,6.9,104
2157,tt1365026,High Noon, Lit yat dong hung,2008, Drama,6.6,107
2158,tt1371585,Life Without Principle, Duet ming gam,2011, Crime&Drama,6.9,2132
2159,tt1371725,Woman-Taxi-Woman, Woman-Taxi-Woman,1991, Drama,6.6,17
2160,tt1375666,Inception, Inception,2010, Action&Adventure&Sci-Fi,8.8,2103047
2161,tt1376780,Esperando la carroza 2: Se acabó la fiesta, Esperando la carroza 2: Se acabó la fiesta,2009, Comedy,3.2,287
2162,tt1377278,Defamation, Hashmatsa,2009, Documentary,7.5,1315
2163,tt1378195,A Big Road, A Big Road,2009, Drama,3.2,5
2164,tt1379184,Lian. lian. wu, Lian. lian. wu,2009, Comedy&Drama&Music,5.1,34
2165,tt1382654,Basic Love, Oi ching ku see,2009, Romance,5.2,79
2166,tt1384774,Greek Pete, Greek Pete,2009, Drama&Romance,5.0,581
2167,tt1385969,Roadsworth: Crossing the Line, Roadsworth: Crossing the Line,2008, Documentary,7.5,33
2168,tt1385972,Sattam Oru Iruttarai, Sattam Oru Iruttarai,1981, N/A,7.7,12
2169,tt1386932,Ip Man 2, Yip Man 2,2010, Action&Biography&Drama,7.5,98937
2170,tt1386963,Permanent Residence, Yong jiu ju liu,2009, Drama&Romance,6.2,648
2171,tt1387278,Storm Under the Sun, Storm Under the Sun,2007, Documentary,8.0,21
2172,tt1387287,This Is Macbeth, This Is Macbeth,2008, N/A,8.2,24
2173,tt1388901,Wheat, Mai tian,2009, Action&Drama&History,5.7,330
2174,tt1389082,Jalainur, Zha lai nuo er,2008, Drama,6.8,45
2175,tt1390397,Baseline, Baseline,2010, Action&Crime&Drama,5.0,583
2176,tt1390959,Days with You, Koikyokusei,2009, Drama&Romance,7.2,96
2177,tt1391891,Ma wu jia, Ma wu jia,2007, Drama,7.2,6
2178,tt1392170,The Hunger Games, The Hunger Games,2012, Action&Adventure&Sci-Fi,7.2,852557
2179,tt1392743,Evening of Roses, Ya mei gui,2009, Comedy&Drama&Romance,7.3,71
2180,tt1392899,Ninja Masters, Zhang wu shuang,2009, Action&Crime,4.4,280
2181,tt1393746,Aftershock, Tang shan da di zhen,2010, Drama&History,7.5,8715
2182,tt1395030,Teahouse, Cha guan,1982, Drama,7.9,187
2183,tt1397498,Confucius, Kong Zi,2010, Biography&Drama&History,6.2,3618
2184,tt1403130,Bodyguards and Assassins, Shi yue wei cheng,2009, Action&Drama&History,6.8,7609
2185,tt1407073,River People, River People,2008, Drama,5.4,14
2186,tt1407972,Dream Home, Wai dor lei ah yat ho,2010, Crime&Drama&Horror,6.6,4899
2187,tt1408298,Li Tong, Li Tong,2009, Drama,7.9,23
2188,tt1408351,Be Calm and Count to Seven, Aram bash va ta hatf beshmar,2008, Drama,6.3,75
2189,tt1410063,The Flowers of War, Jin ling shi san chai,2011, Drama&History&Romance,7.6,50195
2190,tt1410270,Cinderella Moon, Little Sister,2010, N/A,6.3,28
2191,tt1412450,Hearing Everett: The Rancho Sordo Mudo Story, Hearing Everett: The Rancho Sordo Mudo Story,2008, Documentary,8.3,6
2192,tt1412484,My Marilyn, My Marilyn,2009, Documentary,7.1,7
2193,tt1422119,Spring Fever, Chun feng chen zui de ye wan,2009, Drama,6.5,1109
2194,tt1423922,De tu ventana a la mía, De tu ventana a la mía,2011, Drama,6.3,996
2195,tt1424075,The Pawnshop, Sanglaan,2009, Drama,7.0,9
2196,tt1424310,Chinese Zodiac, Sap ji sang ciu,2012, Action&Adventure&Comedy,6.1,21613
2197,tt1425257,True Legend, Su Qi-er,2010, Action&Drama&History,6.4,8495
2198,tt1426380,Oxhide II, Niupi er,2009, Documentary&Drama,7.3,86
2199,tt1426381,Petition, Petition,2009, Documentary,7.9,228
2200,tt1427091,One War, Odna voyna,2009, Drama,6.3,141
2201,tt1427924,One Story, One Story,2013, Drama,6.4,5
2202,tt1428050,What Became of Us, Mitä meistä tuli,2009, Crime&Drama,5.9,288
2203,tt1430641,Wild Horse from Shangri-La, Wild Horse from Shangri-La,2009, Drama,7.9,18
2204,tt1433221,The Red Race, The Red Race,2008, Documentary,8.1,31
2205,tt1434423,The Message, Feng sheng,2009, Crime&Drama&Thriller,7.4,3310
2206,tt1437362,Murderer, Sha ren fan,2009, Crime&Drama&Mystery,5.4,601
2207,tt1438461,The Founding of a Republic, Jian guo da ye,2009, Drama&History&War,4.9,3346
2208,tt1440385,Xin er lu ying xiong zhuan, Xin er lu ying xiong zhuan,1951, Drama&War,5.0,5
2209,tt1442571,14 Blades, Jin yi wei,2010, Action&History&Thriller,6.3,7646
2210,tt1443352,Kancheepurathe Kalyanam, Kancheepurathe Kalyanam,2009, Comedy,3.5,60
2211,tt1443518,R U There, R U There,2010, Drama,5.5,306
2212,tt1446714,Prometheus, Prometheus,2012, Adventure&Mystery&Sci-Fi,7.0,573190
2213,tt1447777,Calendar, Calendar,2009, Drama,3.9,46
2214,tt1447800,Crossing Hennessy, Yut mun Hinneisi,2010, Comedy&Romance,6.3,556
2215,tt1448625,The Old Summer Palace, Yuan Ming Yuan,2006, Documentary,7.7,66
2216,tt1450669,Scenes from a Celebrity Life, Scener ur ett kändisskap,2009, Comedy,4.7,95
2217,tt1451399,Mizhikal Sakshi, Mizhikal Sakshi,2008, Drama,6.6,53
2218,tt1451620,Written By, Joi sang ho,2009, Drama&Fantasy,6.0,352
2219,tt1451762,On Tour, Tournée,2010, Comedy&Drama,6.5,2459
2220,tt1453405,Monsters University, Monsters University,2013, Adventure&Animation&Comedy,7.3,327363
2221,tt1454020,The Magic Aster, Ma lan hua,2009, Animation,3.3,11
2222,tt1456660,No Mans Land, Wu ren qu,2013, Adventure&Crime&Drama,7.3,2143
2223,tt1456661,Legend of the Fist: The Return of Chen Zhen, Jing wu feng yun: Chen Zhen,2010, Action&Drama&History,6.3,9854
2224,tt1457738,Building 173, Building 173,2009, Animation&Documentary&History,7.9,31
2225,tt1458902,2050, 2050,2020, Drama&Fantasy&Sci-Fi,3.7,671
2226,tt1459248,Tie ren, Tie ren,2009, Drama,5.4,10
2227,tt1459832,Ba bai bang, Ba bai bang,2008, Drama,7.2,11
2228,tt1459871,Er Dong, Er Dong,2008, Drama,6.4,16
2229,tt1459986,A Tale of Two Donkeys, Zou zhu qiao,2008, Drama,6.5,45
2230,tt1460743,Reign of Assassins, Jian yu,2010, Action&Adventure,6.8,7621
2231,tt1462900,The Grandmaster, Yi dai zong shi,2013, Action&Biography&Drama,6.6,32006
2232,tt1463188,Ngai chai dor ching, Ngai chai dor ching,2009, Comedy&Romance,5.6,152
2233,tt1467273,The First Beautiful Thing, La prima cosa bella,2010, Comedy&Drama,7.1,4942
2234,tt1468824,The Kinmen Bombs, Ba er san pao zhan,1986, Drama&War,5.7,15
2235,tt1471236,Poker King, Pou hak wong,2009, Comedy,5.2,357
2236,tt1474180,Caipiao ye fengkuang, Caipiao ye fengkuang,2007, Comedy,4.8,5
2237,tt1475330,On His Majestys Secret Service, Dai noi muk taam 009,2009, Action&Comedy,4.1,409
2238,tt1477859,Season of Good Rain, Ho woo shi jul,2009, Drama&Romance,6.5,665
2239,tt1478291,Looking for Jackie, Xun zhao Cheng Long,2009, Action&Comedy&Family,4.0,1143
2240,tt1478339,Cast Me If You Can, Wakiyaku monogatari,2010, Comedy&Drama,6.8,76
2241,tt1479241,Gao xing, Gao xing,2009, Comedy&Drama,5.7,88
2242,tt1479277,Lao Wus Oscar, Lao Wu de Aosika,2009, Comedy&Romance,5.5,8
2243,tt1479780,Rebound, Rebound,2009, N/A,5.2,22
2244,tt1483013,Oblivion, Oblivion,2013, Action&Adventure&Sci-Fi,7.0,491025
2245,tt1483799,At the End of Daybreak, Sham moh,2009, Drama,6.0,289
2246,tt1483811,The Search, Xunzhao zhimei gengdeng,2009, Drama,6.9,49
2247,tt1485046,Once Upon a Time Proletarian, Women ceng jing de wuchanzhe,2009, Documentary,7.4,35
2248,tt1487861,Eternal Beloved, Ai you lai sheng,2009, Drama&Fantasy&Romance,6.9,205
2249,tt1488065,Roulette City, Roulette City,2012, Drama&Thriller,7.7,63
2250,tt1488177,Where Got Ghost?, Xia dao xiao,2009, Comedy&Horror,4.9,153
2251,tt1490005,Human Comedy in Tokyo, Tokyo ningen kigeki,2008, Drama,5.1,11
2252,tt1491616,The Everlasting Flame, The Everlasting Flame: Beijing 2008,2009, Documentary&Sport,6.5,54
2253,tt1494775,Metallic Attraction: Kungfu Cyborg, Ji qi xia,2009, Action&Comedy&Romance,4.4,447
2254,tt1497623,Death Dowry, Mi Xiang,2009, Drama,5.8,14
2255,tt1498858,Ocean Heaven, Hai yang tian tang,2010, Drama,7.6,2397
2256,tt1499698,Judge, Touxi,2009, Drama,7.6,53
2257,tt1500268,Wild Beast, Wild Beast,2008, Biography&Documentary&Family,8.3,15
2258,tt1500679,1428, 1428,2009, Documentary,6.8,84
2259,tt1500703,Cow, Dou niu,2009, Drama,7.2,770
2260,tt1501292,Charging Out Amazon, Chong chu ya ma xun,2002, Action,5.3,158
2261,tt1501299,Li Shuangshuang, Li Shuangshuang,1962, Comedy,6.3,31
2262,tt1502397,Bad Boys for Life, Bad Boys for Life,2020, Action&Comedy&Crime,6.6,135515
2263,tt1510811,Timber Gang, Mu bang,2006, N/A,6.7,21
2264,tt1510861,Seasons in the Sun, Wo de tang,2009, Drama,4.0,11
2265,tt1511528,Tracing Shadow, Zhui ying,2009, Action&Comedy,4.7,281
2266,tt1511542,Twilight Dancing, Twilight Dancing,2009, Drama,5.7,6
2267,tt1512201,Last Train Home, Gui tu lie che,2009, Documentary&Drama,7.7,3455
2268,tt1514044,Aleta: Vampire Mistress, Empress Vampire,2012, Action&Fantasy&Horror,3.2,135
2269,tt1514426,One Night in Supermarket, Ye dian,2009, Comedy,6.2,367
2270,tt1514429,Sun Spots, Guang ban,2009, Drama,5.3,27
2271,tt1514450,Weaving Girl, Fang zhi gu niang,2009, Drama,6.9,95
2272,tt1515202,Lan, Lan,2009, Drama,7.2,181
2273,tt1516595,Trippin, Trippin,2011, Comedy&Horror,4.5,65
2274,tt1517211,Schemes of Affection, La strategia degli affetti,2009, Drama,4.3,23
2275,tt1517257,The Executioner, Jiphaengja,2009, Drama,6.3,114
2276,tt1518828,The Robbers, Wo de tangchao xiongdi,2009, Action&Comedy,5.6,217
2277,tt1519467,Jumbo 2, Khan kluay 2,2009, Adventure&Animation&Family,6.8,94
2278,tt1519635,Disorder, Xianshi shi guoqu de weilai,2009, Documentary&News,7.6,156
2279,tt1519640,Hot Summer Days, Chuen sing yit luen - yit lat lat,2010, Comedy&Romance,6.0,832
2280,tt1522250,Prometeo Deportado, Prometeo Deportado,2011, Comedy&Drama,6.4,131
2281,tt1522813,Aspirin, A si pi lin,2006, Romance,6.5,11
2282,tt1525581,Youth, Qingnian,2009, Drama,6.4,5
2283,tt1526306,Time of Fear, Salve Geral,2009, Crime&Drama&Thriller,6.3,482
2284,tt1527815,Da Ming Palace, Da Ming Gong,2009, Documentary&Drama,8.2,29
2285,tt1527823,Last Kung Fu Monk, Last Kung Fu Monk,2010, Action&Adventure&Comedy,4.1,698
2286,tt1528077,Kun 1: Action, Kun 1: Action,2009, Drama,5.6,9
2287,tt1528106,Mid-Afternoon Barks, Xiawu gou jiao,2007, Drama,6.2,5
2288,tt1532533,Feast of Villains, Liu mang de sheng yan,2008, Drama,6.9,8
2289,tt1533117,Let the Bullets Fly, Rang zi dan fei,2010, Action&Comedy&Drama,7.3,9645
2290,tt1534064,SF Stories, SF Stories,2010, Comedy&Drama&Romance,7.3,6
2291,tt1534449,Kung Fu Hero, Kung Fu Man,2012, Action,5.1,115
2292,tt1538399,Snowfall in Taipei, Tai bei piao xue,2009, Drama,5.3,71
2293,tt1538494,Portrait of a Fanatic, Ku Lian,1982, Drama,6.7,12
2294,tt1541995,Snow Flower and the Secret Fan, Snow Flower and the Secret Fan,2011, Drama&History,6.1,3593
2295,tt1542482,Late Autumn, Man-choo,2010, Drama&Romance,6.8,1668
2296,tt1544608,Voice from the Stone, Voice from the Stone,2017, Drama&Mystery&Thriller,5.2,10670
2297,tt1552224,Outcast, Outcast,2014, Action&Adventure&Thriller,4.6,12672
2298,tt1552432,Burning Island 2, Huo shao dao 2: Heng xing ba dao,1997, Action&Crime&Drama,6.1,29
2299,tt1554091,A Better Life, A Better Life,2011, Drama&Romance,7.2,15367
2300,tt1554523,Under the Hawthorn Tree, Shan zha shu zhi lian,2010, Drama&Romance,7.1,2848
2301,tt1555983,An Estranged Paradise, Mosheng tiantang,2002, Drama,6.9,9
2302,tt1556143,Disney High School Musical: China, Ge wu qing chun,2010, Musical,5.3,92
2303,tt1557860,Ryabinovyy vals, Ryabinovyy vals,2010, Drama&History&War,6.7,82
2304,tt1560136,Dangerous Games, Bangzi laohu ji,2007, Comedy,4.5,26
2305,tt1562343,KJ: Music and Life, KJ: Music and Life,2009, Documentary,7.9,142
2306,tt1562480,Young Spirit of a Taiwanese Opera Singer, Qing chun ge zai,2009, N/A,3.5,6
2307,tt1562900,Turning Point 1977, Gao Kao 1977,2009, Drama,6.5,59
2308,tt1563738,One Day, One Day,2011, Drama&Romance,7.0,141107
2309,tt1564997,Goodbye Mom, Aeja,2009, Drama,6.6,125
2310,tt1566405,Summer Pasture, Summer Pasture,2010, Biography&Documentary&Drama,7.9,72
2311,tt1568346,The Girl with the Dragon Tattoo, The Girl with the Dragon Tattoo,2011, Crime&Drama&Mystery,7.8,429438
2312,tt1568798,15 Till Midnight, 15 Till Midnight,2010, Drama&Mystery&Sci-Fi,2.7,264
2313,tt1571234,Mortal Engines, Mortal Engines,2018, Action&Adventure&Fantasy,6.1,112756
2314,tt1572178,The Star and the Sea, Xinghai,2009, Biography,7.0,21
2315,tt1573843,Invisible Wings, Yin xing de chi bang,2007, Family,6.6,24
2316,tt1576423,Little Big Panda, Little Big Panda,2011, Animation,5.2,113
2317,tt1580409,Sorrows and Joys of a Middle-Aged Man, Ai le zhongnian,1949, Drama,8.2,73
2318,tt1584849,A Singing Fairy, Xun zhao liu san jie,2009, Comedy&Drama&Music,6.6,13
2319,tt1587878,Apart Together, Tuan yuan,2010, Drama,7.1,311
2320,tt1590031,Frankenpimps Revenge: The Romeo and Juliet Massacre, Frankenpimps Revenge: The Romeo and Juliet Massacre,2020, Action&Fantasy&Horror,2.4,24
2321,tt1590110,Floating in Memory, Liu li,2009, Drama,5.0,12
2322,tt1592233,The Annunciation, The Annunciation,2010, Drama,4.9,8
2323,tt1594970,Fox Ghost, Liao zhai zhi yi: Nie yu gu gui,2002, Comedy&Fantasy,5.3,23
2324,tt1598778,Contagion, Contagion,2011, Drama&Thriller,6.7,286685
2325,tt1601913,The Grey, The Grey,2011, Action&Adventure&Drama,6.8,242451
2326,tt1602098,Albert Nobbs, Albert Nobbs,2011, Drama&Romance,6.7,23688
2327,tt1602474,72 Tenants of Prosperity, 72 ga cho hak,2010, Comedy,5.7,430
2328,tt1602479,Love in a Puff, Chi Ming yi Chun Kiu,2010, Comedy&Drama&Romance,7.2,2332
2329,tt1602480,Here Comes Fortune, Cai shen dao,2010, Comedy,4.6,66
2330,tt1602572,Echoes of the Rainbow, Sui yuet san tau,2010, Comedy&Drama&Romance,7.4,1796
2331,tt1603789,Amphetamine, An fei ta ming,2010, Drama&Romance,5.5,865
2332,tt1604670,Punished, Bou ying,2011, Crime&Thriller,5.9,692
2333,tt1605735,Ein Tick anders, Ein Tick anders,2011, Comedy&Drama&Family,6.7,969
2334,tt1605783,Midnight in Paris, Midnight in Paris,2011, Comedy&Fantasy&Romance,7.7,392894
2335,tt1606322,Help, Jiu wo,2008, Horror&Thriller,5.4,52
2336,tt1606595,Tomorrows Joe, Ashita no Jô,2011, Drama&Sport,6.5,1155
2337,tt1608787,My Fair Gentleman, Yao tiao shen shi,2009, Comedy&Romance,5.9,81
2338,tt1611818,Ex, Chin do,2010, Drama&Romance,5.7,386
2339,tt1611823,Gallants, Da lui toi,2010, Action&Comedy&Drama,6.5,851
2340,tt1611827,Desautorizados, Desautorizados,2010, Fantasy,5.2,23
2341,tt1611907,Beauty on Duty, Mei li mut ling,2010, Action&Comedy,4.5,213
2342,tt1611944,Girl$, Nan nan,2010, Drama,5.6,341
2343,tt1612142,La comédie humaine, Yan gaan hei kek,2010, Comedy,6.4,254
2344,tt1612143,Just Another Pandoras Box, Yuet gwong bo hup,2010, Comedy&Fantasy,4.5,631
2345,tt1613084,Ghost Town, Fei cheng,2008, Documentary,7.7,38
2346,tt1614408,Time Traveller, Toki o kakeru shôjo,2010, Adventure&Sci-Fi,6.5,1567
2347,tt1616538,Confucius, Kong Fuzi,1940, Biography&Drama&History,6.5,57
2348,tt1619890,Monkey King vs. Er Lang Shen, Wu Kong da zhan Er Lang shen,2007, Animation,4.6,12
2349,tt1619892,Cherries, Yingtao,2007, Drama,7.2,19
2350,tt1620449,Animals United, Konferenz der Tiere,2010, Adventure&Animation&Comedy,4.9,5995
2351,tt1621780,Go Lala Go!, Du Lala sheng zhi ji,2010, Comedy&Drama&Romance,5.1,641
2352,tt1623759,Mr. and Mrs. Incredible, San kei hap lui,2011, Action&Comedy&Romance,5.4,493
2353,tt1624402,The Four Cupids, Si ge qiu bi te,2010, Comedy&Romance,6.0,17
2354,tt1625346,Young Adult, Young Adult,2011, Comedy&Drama,6.2,81195
2355,tt1628840,Kidnapper, Bang fei,2010, Action&Thriller,6.3,162
2356,tt1628841,Independence Day: Resurgence, Independence Day: Resurgence,2016, Action&Adventure&Sci-Fi,5.2,168662
2357,tt1633242,Rock On, Shi xi da ming xing,2010, N/A,7.6,47
2358,tt1634003,Underdogs, Metegol,2013, Adventure&Animation&Family,6.5,8976
2359,tt1634106,Bloodshot, Bloodshot,2020, Action&Drama&Sci-Fi,5.7,63652
2360,tt1636815,Detective Conan: The Lost Ship in the Sky, Meitantei Conan: Tenkuu no rosuto shippu,2010, Action&Adventure&Animation,7.0,1399
2361,tt1639822,Color Me Love, Ai chu se,2010, Comedy&Romance,5.2,80
2362,tt1641398,Little Gobie, Little Gobie,2010, Animation&Family,3.1,48
2363,tt1641638,The Legend Is Born: Ip Man, Yip Man chin chyun,2010, Action&Biography&Drama,7.1,31417
2364,tt1646103,I Wish I Knew, Hai shang chuan qi,2010, Documentary&History,6.9,618
2365,tt1646123,Chongqing Blues, Rizhao Chongqing,2010, Drama,6.3,244
2366,tt1646214,Love in Disguise, Lian ai tong gao,2010, Comedy&Romance,5.7,642
2367,tt1648093,The Lost Bladesman, Guan yun chang,2011, Action&Biography&Drama,6.0,4072
2368,tt1650547,T.D. Dasan Std: VI. B, T.D. Dasan Std: VI. B,2010, Drama&Family,7.3,231
2369,tt1650831,Flower, Love and Bruises,2011, Drama,5.6,494
2370,tt1652352,Single Man, Guangguner,2010, Comedy,7.2,151
2371,tt1659337,The Perks of Being a Wallflower, The Perks of Being a Wallflower,2012, Drama&Romance,8.0,468987
2372,tt1664629,Side A Side B, A mian B mian,2010, Comedy&Drama,4.9,33
2373,tt1664635,Crime and Punishment, Zui yu fa,2007, Documentary,7.4,45
2374,tt1664641,East Wind Rain, Dong feng yu,2010, Drama&War,4.8,107
2375,tt1664704,Love for Life, Mo shu wai zhuan,2011, Drama&Romance,6.4,545
2376,tt1666661,Driverless, Wu Ren Jia Shi,2010, Drama&Family&Romance,5.9,181
2377,tt1666814,Though I Am Gone, Wo sui si qu,2006, Documentary,7.7,42
2378,tt1667150,Wo zhi nv ren xin, Wo zhi nv ren xin,2011, Comedy&Romance&Sci-Fi,5.5,1204
2379,tt1669648,Corrode, Kshay,2011, Drama,6.8,300
2380,tt1669709,Invisible Killer, Wu xing sha,2009, Crime,4.6,17
2381,tt1669799,Old Fish, Qian jun yi fa,2008, Thriller,7.2,15
2382,tt1672214,Bunny Drop, Usagi doroppu,2011, Comedy&Drama,7.3,1418
2383,tt1674766,101 Proposals, 101 ci qiu hun,2013, Romance,5.3,422
2384,tt1677557,Isztambul, Isztambul,2011, Drama,5.6,189
2385,tt1677711,Using, Long ge,2008, Documentary,8.0,41
2386,tt1677723,Street Life, Street Life,2006, Documentary,7.1,25
2387,tt1679593,Ikkyû san, Ikkyû san,2014, Animation,4.6,7
2388,tt1680052,Diago, Ao ge,2010, Drama,5.6,11
2389,tt1683526,Detachment, Detachment,2011, Drama,7.7,78386
2390,tt1686047,Ways of the Sea, Halaw,2010, Drama,6.8,31
2391,tt1686784,Flying Swords of Dragon Gate, Long men fei jia,2011, Action&Adventure,6.0,7745
2392,tt1691832,City Under Siege, Chun sing gai bei,2010, Action&Sci-Fi&Thriller,4.7,856
2393,tt1694115,Kaasan Moms Life, Mainichi kâsan,2011, Comedy,6.7,62
2394,tt1698654,Catching the Sun, Catching the Sun,2015, Documentary&Drama&History,6.8,544
2395,tt1699513,Beginning of the Great Revival, Jian dang wei ye,2011, Drama&History,2.9,5953
2396,tt1700439,The Cross, The Cross,2012, Crime&Mystery&Thriller,4.3,87
2397,tt1700492,Deng zhu ni hui lai, Deng zhu ni hui lai,2010, Horror,5.2,36
2398,tt1701993,Winter Vacation, Han jia,2010, Drama,6.3,297
2399,tt1704142,Der Atem des Himmels, Der Atem des Himmels,2010, Drama&History&Romance,5.1,107
2400,tt1704161,33 Postcards, 33 Postcards,2011, Crime&Drama&Music,6.2,1027
2401,tt1706620,Snowpiercer, Snowpiercer,2013, Action&Drama&Sci-Fi,7.1,329238
2402,tt1707386,Les Misérables, Les Misérables,2012, Drama&History&Musical,7.6,312136
2403,tt1708427,Curse of the Deserted, Huang cun gong yu,2010, Horror,4.3,121
2404,tt1711475,The Jade and the Pearl, Fei cui ming zhu,2010, Comedy&Romance,4.1,107
2405,tt1713439,Addicted to Love, Addicted to Love,2010, Comedy&Drama&Romance,6.0,9
2406,tt1715758,Crossing the Mountain, Fan shan,2010, Documentary,6.6,12
2407,tt1717715,The Monkey King Havoc in Heavens Palace, Xi you ji: Da nao tian gong,2014, Action&Adventure&Family,4.9,4734
2408,tt1719605,Red Light Revolution, Red Light Revolution,2010, Comedy&Drama,6.5,90
2409,tt1720130,Karamay, Karamay,2010, Documentary,8.4,76
2410,tt1720267,The Legend of Silk Boy, The Legend of Silk Boy,2010, Adventure&Animation&Family,3.4,193
2411,tt1720297,Showtime, Yong xin tiao,2010, Drama&Fantasy&Musical,4.5,20
2412,tt1721131,Wangliangs Ideal, Wangliang de lixiang,2011, Drama,6.4,13
2413,tt1722440,Kaddisch für einen Freund, Kaddisch für einen Freund,2012, Comedy&Drama,7.1,249
2414,tt1723118,The Piano in a Factory, Gang de qin,2010, Comedy&Drama,7.4,1213
2415,tt1725809,Close to You, Jin zai zhi chi,2010, Drama&Romance&Sport,5.8,68
2416,tt1725969,Ethel & Ernest, Ethel & Ernest,2016, Animation&Drama&History,7.8,3003
2417,tt1726738,Sacrifice, Zhao shi gu er,2010, Drama&History,6.2,2189
2418,tt1727396,White Deer Plain, Bai lu yuan,2011, Drama&History,6.3,374
2419,tt1727824,Bohemian Rhapsody, Bohemian Rhapsody,2018, Biography&Drama&Music,8.0,464675
2420,tt1730720,Empire of Assassins, Empire of Assassins,2011, Action,3.5,396
2421,tt1731970,Excuse Me, Undskyld jeg forstyrrer,2012, Comedy&Drama,5.9,319
2422,tt1733147,Hospitalité, Kantai,2010, Comedy,6.5,339
2423,tt1733271,Return Ticket, Dao fu yang liu bai li,2011, Drama,6.7,158
2424,tt1733275,Rosario, Rosario,2010, Drama&Romance,7.6,69
2425,tt1733280,Birthright, Saitai,2010, Thriller,5.9,48
2426,tt1734586,Supercapitalist, Supercapitalist,2012, Thriller,4.9,578
